,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Xingtian Temple ,0.8549774175586216,0.8432221741013426,0.8160613747447876,0.9024314793045844,0.2351048691455795,0.0,0.806719049681371,0.8589370785126524,0.8578852935717378,0.8529975870816062,0.9439460496195013,0.3343438718059766,0.0483202375796572,0.7278351791127884,0.8091938377776402,0.8806533440574151,0.8575759450597042,0.9183319928231146,0.3225886283486976,0.09447503557507886,0.8004083400358843,0.8520695415455051,0.9305821938996472,0.9428323949761801,1.0,0.20150962073872425,0.0011755243457278741,0.7998515127142238,0.8519458021406916,0.8738476767926746
Luzhou ,0.8394986242739224,0.8174870070314888,0.8190155915622133,0.8826047080403547,0.298379700397432,0.03760317945582381,0.796086823601345,0.8349128706817486,0.8454601039437482,0.8408743503515745,0.9428309385509019,0.5579333537144604,0.09737083460715379,0.7717823295628248,0.8300214001834301,0.8257413634974013,0.8576887801895443,0.9475695505961477,0.3983491287068175,0.07826352797309677,0.7788138184041575,0.8424029348822988,0.8983491287068175,0.8948333842861509,0.9999999999999998,0.18297156832772843,0.0,0.8373586059309079,0.8497401406297767,0.8971262610822379
Sanmin Senior High School ,0.8261242705115002,0.8460350154479916,0.831273601098524,0.9313422588396845,0.34431857191898385,0.04445588740130457,0.8135942327497425,0.8501544799176106,0.8798489529694475,0.8626845176793683,0.9629248197734295,0.44455887401304506,0.02746309646412648,0.7608994164092002,0.846721592859595,0.8886028149673877,0.8951253003776178,0.9857535187092348,0.40422245108135946,0.05441125986955031,0.8151390319258496,0.8463783041537936,0.8621695846206661,0.8757294884998286,1.0000000000000002,0.17816683831101954,0.0,0.8544455887401308,0.8693786474424992,0.9064538276690699
St. Ignatius High School,0.7809110629067246,0.7771149674620388,0.7416847433116411,0.8611713665943601,0.27910339840925524,0.0048806941431669415,0.7501807664497468,0.8009761388286332,0.7879609544468547,0.7814533622559654,0.9396240057845262,0.5318148951554591,0.03127259580621833,0.7259580621836588,0.8073029645697758,0.7787418655097615,0.8143528561099058,0.9490238611713664,0.4215473608098337,0.07013738250180768,0.7787418655097615,0.7881417208966017,0.8112798264642083,0.8801518438177875,0.9999999999999998,0.21438900939985528,0.0,0.7579537237888647,0.8275488069414314,0.8870209689081705
Sanhe Junior High School ,0.8644486692015207,0.864638783269962,0.8260456273764261,0.8866920152091256,0.31121673003802286,0.0,0.8125475285171104,0.8564638783269962,0.8712927756653994,0.9007604562737641,1.0,0.4357414448669201,0.09429657794676816,0.8252851711026619,0.861787072243346,0.8973384030418252,0.8747148288973383,0.9800380228136882,0.4448669201520914,0.08916349809885937,0.817680608365019,0.8437262357414448,0.9203422053231938,0.9707224334600761,0.9969581749049432,0.2283269961977188,0.018441064638783367,0.8429657794676806,0.8963878326996197,0.9418250950570344
Sanchong Elementary School ,0.833404255319149,0.8368085106382981,0.8236170212765959,0.9029787234042554,0.36191489361702134,0.0044680851063829685,0.8157446808510638,0.8582978723404258,0.8310638297872341,0.8385106382978724,0.9548936170212767,0.4587234042553192,0.0993617021276596,0.7917021276595746,0.8165957446808509,0.8853191489361703,0.8423404255319149,1.0000000000000002,0.4797872340425531,0.08978723404255318,0.807021276595745,0.8157446808510638,0.9034042553191488,0.9331914893617024,0.9968085106382978,0.24404255319148938,0.0,0.8146808510638299,0.8491489361702127,0.9044680851063831
Huilong ,0.8641951219512196,0.9049756097560977,0.8710243902439025,0.9523902439024392,0.16136585365853673,0.02400000000000002,0.8917073170731709,0.9127804878048782,0.916878048780488,0.9213658536585367,0.9734634146341465,0.37502439024390255,0.07356097560975616,0.9125853658536587,0.9521951219512197,0.9375609756097563,0.9361951219512197,0.9896585365853661,0.29600000000000004,0.09482926829268301,0.9129756097560977,0.9213658536585367,0.9121951219512197,0.9352195121951221,1.0000000000000002,0.09736585365853667,0.0,0.9293658536585367,0.9141463414634148,0.9239024390243904
Danfeng,0.7749273959341723,0.7630687318489835,0.7906582768635044,0.8596321393998065,0.2942884801548886,0.0,0.7633107454017425,0.7935624394966119,0.8054211035818006,0.8545498547918682,0.9999999999999998,0.45208131655372696,0.12463697967086151,0.7930784123910939,0.8235721200387223,0.8056631171345596,0.812681510164569,0.8908518877057114,0.4046466602129719,0.07502420135527577,0.8025169409486932,0.7984027105517908,0.8003388189738627,0.8083252662149081,0.9015004840271057,0.1551306873184899,0.046950629235237074,0.8066311713455951,0.8051790900290416,0.8378509196515005
Shisizhang,0.9141025641025642,0.8705128205128205,0.9602564102564104,0.712820512820513,0.15000000000000013,0.0,0.8128205128205128,0.8871794871794874,0.8871794871794874,1.0,0.9320512820512821,0.5666666666666667,0.13717948717948736,0.858974358974359,0.8743589743589744,0.8153846153846154,0.8576923076923078,0.8730769230769231,0.2512820512820513,0.191025641025641,0.8641025641025641,0.7346153846153847,0.9025641025641027,0.9384615384615385,0.985897435897436,0.06666666666666665,0.09102564102564115,0.8461538461538463,0.9256410256410257,0.9384615384615385
Jingping,0.8440514469453377,0.7304394426580922,0.6897106109324758,0.8349410503751338,0.11200428724544476,0.0,0.6811361200428723,0.7797427652733118,0.7631296891747053,0.7518756698821008,0.8129689174705252,0.1838156484458735,0.04555198285101825,0.6956055734190782,0.7508038585209003,0.7733118971061093,0.7920685959271168,0.8981779206859593,0.322615219721329,0.10289389067524124,0.6966773847802787,0.7288317256162917,0.8242229367631297,0.8708467309753483,0.9999999999999998,0.0712754555198285,0.09324758842443726,0.7341907824222937,0.7792068595927117,0.8558413719185423
Qiaohe,0.8111353711790392,0.7816593886462881,0.795305676855895,0.855349344978166,0.11954148471615711,0.06113537117903922,0.8422489082969431,0.7789301310043668,0.7685589519650655,0.8024017467248907,0.8247816593886461,0.14465065502183405,0.04148471615720517,0.7822052401746724,0.8176855895196506,0.7958515283842793,0.7860262008733623,0.8094978165938864,0.16375545851528372,0.0,0.8155021834061134,0.8657205240174672,0.8968340611353711,0.8902838427947597,1.0,0.1315502183406113,0.0769650655021833,0.8160480349344976,0.7985807860262009,0.8193231441048034
Zhongyuan,0.9425855513307984,0.8874524714828897,0.8950570342205322,0.8935361216730038,0.02357414448669204,0.0,0.8307984790874525,0.8832699619771862,0.9247148288973384,0.8954372623574145,0.9125475285171103,0.12585551330798483,0.03916349809885933,0.9038022813688213,0.8809885931558934,0.8726235741444865,0.9076045627376426,0.9190114068441064,0.1034220532319392,0.04030418250950574,0.8718631178707223,0.8832699619771862,1.0,0.9790874524714828,0.9673003802281368,0.026235741444866956,0.01863117870722436,0.8927756653992396,0.8821292775665399,0.9418250950570342
Banxin,0.7976366322008864,0.738060068931561,0.6927621861152143,0.7636632200886263,0.19743968488429353,0.0,0.6981782373215165,0.7459379615952734,0.7616937469226982,0.6848842934515017,0.7690792712949287,0.2850812407680946,0.02855736090595773,0.6912850812407682,0.774987690792713,0.7557853274249139,0.7321516494337766,0.8424421467257509,0.2885278188084687,0.04037419990152635,0.7001477104874446,0.7872968980797638,0.8783850320039391,0.9094042343673069,1.0,0.17134416543574593,0.0393894633185623,0.7104874446085673,0.7621861152141803,0.7833579517479076
New Taipei Industrial Park,0.8554744525547446,0.7467153284671533,0.7408759124087592,0.8565693430656935,0.15985401459854032,0.0,0.7715328467153286,0.7715328467153286,0.8401459854014599,0.813138686131387,0.9496350364963506,0.30839416058394176,0.25802919708029215,0.7872262773722629,0.8025547445255474,0.8014598540145985,0.786131386861314,0.9810218978102192,0.5346715328467153,0.18686131386861327,0.8,0.9193430656934307,0.8554744525547446,0.9124087591240877,1.0,0.12700729927007304,0.15839416058394162,0.8208029197080293,0.7989051094890511,0.8076642335766424
mean,0.8341751068813107,0.8415558597623567,0.8287562834340959,0.8924961837632581,0.25099834337714744,0.017165754199771694,0.7844748593676275,0.8397489831350808,0.8625130401074731,0.868293242664229,0.9456404178154971,0.38960837748610205,0.07120953869807828,0.787482066663391,0.850494970526382,0.8720798629531497,0.8663672231713999,0.9464294281145489,0.3377659648663283,0.08669587945939783,0.8090083966855983,0.8513269043873238,0.8973941246213653,0.9080752860581452,0.9777061007654121,0.1650340705216066,0.03594844485679852,0.8245001442143124,0.8653794277029243,0.9051502922957864
