,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Nanjing Sanmin,0.8148710166919575,0.2639757207890743,0.0,0.683277693474962,0.7350531107738998,0.747071320182094,0.7521092564491654,0.8687708649468893,0.3396054628224583,0.050136570561456706,0.6655538694992413,0.744339908952959,0.7658270106221547,0.7883459787556903,0.8474658573596359,0.3034294385432472,0.08406676783004552,0.7516236722306524,0.7754172989377845,0.7981790591805766,0.817359635811836,0.9110773899848255,0.32145675265553875,0.11927162367223065,0.7754779969650987,0.7854931714719271,0.8061305007587254,0.8517754172989378,1.0,0.5484066767830045
Songshan,0.9585156376600228,0.5094798249878463,0.0,0.6856263166423595,0.7298654999189758,0.7834224598930479,0.7919299951385512,0.9527629233511585,0.5357316480311132,0.1108410306271268,0.7422621941338519,0.7401555663587751,0.7802625182304328,0.7540917193323611,1.0,0.5538000324096581,0.16658564252147134,0.6964835520985253,0.7405606870847512,0.7797763733592609,0.7954950575271429,0.9385836979419868,0.5042942796953491,0.13936152973586124,0.6612380489385838,0.797277588721439,0.7976827094474155,0.8188300113433802,0.9996759034192189,0.5119105493437044
Fu Jen University,0.8614266242616992,0.24352567014993176,0.0,0.846774193548387,0.8980009086778735,0.8558609722853248,0.8942526124488868,0.9374148114493412,0.46228986824170826,0.1975238527941845,0.946501590186279,0.9459336665152203,0.9330985915492958,0.9382099045888233,0.9497955474784188,0.34507042253521125,0.2187641980917765,0.9184461608359835,0.9357110404361653,0.9486597001363015,0.9359382099045888,0.9390049977283053,0.374943207632894,0.1880963198546115,0.9617219445706497,0.9719445706497045,0.9703543843707405,0.9203771013175828,1.0,0.46921853702862326
Xinzhuang,0.8858484786604044,0.5305288952419849,0.0,0.7388196855217481,0.7876250765774966,0.8254033081478456,0.8051868490912804,0.9552787420869921,0.5760669797835409,0.19154584439452726,0.7461711251786807,0.8593016132325912,0.7990606493771697,0.8135593220338984,0.9614049418011028,0.5574841739840717,0.09658974882581184,0.7241168062078822,0.7772105370635081,0.8239738615478864,0.8245864815192974,0.9181131304880541,0.468041658158056,0.008576679599755055,0.6900142944659997,0.8245864815192974,0.8051868490912804,0.7853788033489892,1.0,0.5337962017561773
Touqianzhuang ,0.8216318785578747,0.6303605313092979,0.0,0.6523719165085389,0.6812144212523721,0.7499051233396583,0.7855787476280833,0.8717267552182164,0.5757115749525616,0.226944971537002,0.718406072106262,0.7013282732447819,0.7753320683111953,0.7449715370018974,0.8656546489563566,0.5077798861480076,0.2762808349146111,0.7404174573055029,0.7889943074003793,0.7821631878557873,0.7510436432637573,0.9203036053130929,0.7165085388994308,0.12637571157495264,0.7001897533206833,0.7840607210626185,0.8671726755218219,0.8326375711574954,1.0000000000000002,0.7984819734345352
Xianse Temple ,0.9996817313812857,0.27275620623806496,0.00954805856142582,0.892425206874602,0.9404837683004456,0.9427116486314447,0.9506683640992998,0.9949077021005727,0.23838319541693187,0.06301718650541055,0.8195416931890515,0.9420751113940163,0.9299809038828771,0.9086569064290261,0.980585614258434,0.13462762571610432,0.0,0.8618714194780394,0.9003819223424568,0.9570337364735836,0.9239338001273073,0.9920432845321451,0.14481222151495854,0.002227880330999299,0.8914704010184594,0.9328453214513047,0.9875875238701463,0.9583068109484404,0.9999999999999999,0.10884786760025456
Cailiao ,0.7892146811564484,0.2747590732007381,0.024195201968423286,0.7344679106007792,0.7892146811564484,0.7535370104572485,0.8062333401681361,0.8720524912856265,0.40496206684437164,0.06786959196227182,0.729341808488825,0.7762969038343246,0.8021324584785727,0.819766249743695,0.9034242362107854,0.744310026655731,0.18310436743899938,0.7541521427106828,0.8558540086118516,0.8884560180438794,0.9311051876153371,0.9432027885995491,0.43940947303670286,0.0,0.7996719294648349,0.8829198277629691,0.8255074841090835,0.8253024400246054,1.0,0.5023580069714988
Daqiaotou,0.86751563896336,0.487935656836461,0.0,0.663762287756926,0.7033065236818588,0.75,0.7553619302949062,0.9731903485254692,0.6461126005361932,0.11885612153708669,0.7138069705093835,0.7120196604110811,0.7754691689008042,0.8087578194816802,1.0,0.7810545129579984,0.1990616621983916,0.6796246648793565,0.7122430741733692,0.7587131367292224,0.8112153708668455,0.9537533512064345,0.5576407506702412,0.18722073279714024,0.6805183199285074,0.6979445933869526,0.826184092940125,0.8078641644325288,0.9412421805183198,0.6753798033958893
Zhongshan Elementary School,0.9007960080788882,0.32790780563146016,0.0,0.7029820601164312,0.8080076036592609,0.7786622311987645,0.7960080788879649,0.9779018652726623,0.4174884163003445,0.08696685279790906,0.723179280028514,0.8042057740287516,0.8192942853748366,0.8263039087560891,0.9820601164310323,0.49637638113342053,0.13829155280978966,0.7413567779493884,0.8760841154805752,0.8532731376975169,0.8431745277414755,1.0000000000000002,0.5967684448140667,0.05892835927290019,0.690150885113461,0.7659498633717476,0.804918617084472,0.8024236663894502,0.9692289414280622,0.3977664250920756
Xingtian Temple ,0.9175935892835785,0.29123310608778863,0.0,0.7744886975242196,0.8054060519076667,0.8115058007415381,0.8502571462743691,0.9480325319937806,0.3673005621337162,0.031515368975002955,0.813180241597895,0.7912929075469441,0.8598851811984214,0.9052744886975244,1.0,0.335665590240402,0.11296495634493486,0.764501853845234,0.8332735318741777,0.8710680540605191,0.8710680540605191,0.9976079416337758,0.3869752421959096,0.0412630068173665,0.8216122473388352,0.903958856596101,0.8797392656380816,0.8265159669895945,0.9735079535940678,0.34230355220667397
Luzhou ,0.9057239057239059,0.3983164983164984,0.0,0.7606060606060605,0.8045454545454545,0.8277777777777777,0.8225589225589227,1.0000000000000002,0.6003367003367004,0.13956228956228944,0.8094276094276094,0.8311447811447812,0.8558922558922559,0.8234006734006736,0.9971380471380471,0.981986531986532,0.19090909090909092,0.801178451178451,0.8107744107744106,0.8432659932659934,0.8360269360269361,0.9368686868686871,0.4331649831649831,0.03771043771043758,0.7585858585858587,0.7877104377104376,0.8375420875420876,0.8506734006734005,0.9702020202020203,0.6816498316498316
Sanmin Senior High School ,0.9199432509120391,0.38042156465342547,0.0,0.7717875962707743,0.8119173084718283,0.8447507093635997,0.8617754357519254,0.9752736116740981,0.8007701661937578,0.05249290636400494,0.7245642480745844,0.8263072557762463,0.8759627077421972,0.8808269152817187,1.0,0.5182407782732064,0.10133765707336861,0.7569922983380626,0.8109039319010947,0.8558978516416702,0.86522091609242,0.9570328334008917,0.42318605593838665,0.03668423186055936,0.7809079854073775,0.8070531009323063,0.8327928658289419,0.8808269152817187,0.9995946493717067,0.4552087555735711
St. Ignatius High School,0.8785757151430285,0.49669933986797377,0.006601320264052912,0.691738347669534,0.7801560312062414,0.8135627125425087,0.7549509901980396,1.0,0.7009401880376074,0.08421684336867363,0.7199439887977594,0.7873574714942988,0.7799559911982397,0.7967593518703739,0.986997399479896,0.5621124224844971,0.22024404880976212,0.7305461092218444,0.7737547509501903,0.7765553110622125,0.8059611922384478,0.9031806361272254,0.5111022204440889,0.0,0.7589517903580716,0.7667533506701343,0.79875975195039,0.7783556711342268,0.974394878975795,0.5747149429885976
Sanhe Junior High School ,0.8436987050884555,0.3421484588728798,0.0,0.7886193689585994,0.8019332482217765,0.8015684844063471,0.8159766551158127,0.9551340507021706,0.5219770198796279,0.19223053073135143,0.8209009666241109,0.8079518511763633,0.8416925041035932,0.8945832573408716,0.9697246033193507,0.5517052708371328,0.222323545504286,0.8597483129673535,0.8812693780776946,0.8841874886011309,0.885464161955134,0.9237643625752328,0.4687215028269196,0.07094656210103967,0.8234543133321175,0.8340324639795731,0.8661316797373702,0.8566478205362027,1.0,0.5199708188947656
Sanchong Elementary School ,0.8577905034597948,0.45573848723455024,0.007874015748031482,0.7143879742304939,0.751133381054641,0.8091147697446908,0.7990932951562875,1.0,0.6690527320448578,0.06728704366499638,0.7241708422810786,0.7895490336435218,0.7959914101646386,0.791457885946075,0.9486995943688856,0.6256263421617754,0.21259842519685046,0.7745168217609164,0.811023622047244,0.8456215700310188,0.8503937007874014,0.9835361488904795,0.5993796230016701,0.0,0.7217847769028869,0.8057742782152229,0.8122166547363396,0.8251014077785732,0.9396325459317585,0.6043903602958722
Huilong ,0.9080359097876067,0.3188088460696299,0.0,0.8283336982701994,0.8484782132691044,0.8769432888110356,0.8307422815852858,0.9590540836435297,0.4311364134004816,0.20035033939128533,0.8767243266914824,0.882636303919422,0.9089117582658199,0.8557039632143637,0.9999999999999998,0.412743595358003,0.18699365009853297,0.8557039632143637,0.8480402890299976,0.9003722356032406,0.8578935844098969,0.8933654477775346,0.3295379899277424,0.086271075104007,0.8403766148456315,0.8541712283774905,0.8635865995182834,0.8197941756076197,0.9739435077731551,0.45412743595357985
Danfeng,0.9005942733657482,0.4222042139384117,0.0,0.7228525121555913,0.800918422474338,0.7893030794165314,0.7855213398163152,0.9146407347379792,0.5764451647757967,0.18611561318206382,0.7571582928146947,0.8314424635332252,0.8298217179902756,0.8279308481901673,0.9338195569962182,0.5505132360886007,0.23095623987034042,0.756618044300378,0.7568881685575364,0.7960561858454889,0.791734197730956,0.9656942193408966,0.4721772015126957,0.09805510534846018,0.7606699081577526,0.8365748244192326,0.8165856293895191,0.8392760669908159,1.0,0.5137763371150728
mean,0.8931083809056595,0.34757366929214695,0.0079352099435238,0.7481888198462117,0.8066819518751541,0.8417158628374264,0.8375801080909052,0.9440708343535934,0.4524960078487801,0.129313773483827,0.7806162023388895,0.8292773175756669,0.8518506212638649,0.8400442613355823,0.9694915991569035,0.47914481064283765,0.17724720764152527,0.7820110724560116,0.8322511479240557,0.8402147758082689,0.8607421993147316,0.9398772854764395,0.37679801587263345,0.08163853994113679,0.7750425013269571,0.8332296811940034,0.8591093604138357,0.856684326610908,0.9795494086830395,0.4385106183465157
